"824,""Pietermaritzburg Airport"",""Pietermaritzburg"",""South Africa"",""PZB"",""FAPM"",-29.6490001678,30.3987007141,2423,""2"",""U"",""Africa/Johannesburg"",""airport"""
"825,""Pilanesberg International Airport"",""Pilanesberg"",""South Africa"",""NTY"",""FAPN"",-25.3337993622,27.1734008789,3412,""2"",""U"",""Africa/Johannesburg"",""airport"""
"826,""Polokwane International Airport"",""Potgietersrus"",""South Africa"",""PTG"",""FAPP"",-23.845269,29.458615,4076,""2"",""U"",""Africa/Johannesburg"",""airport"""
"827,""Potchefstroom Airport"",""Potchefstroom"",""South Africa"",""PCF"",""FAPS"",-26.670999527,27.0818996429,4520,""2"",""U"",""Africa/Johannesburg"",""airport"""
"828,""Parys Airport"",""Parys"",""South Africa"",""xyz"",""FAPY"",-26.8892993927002,27.5034008026123,4740,""2"",""U"",""Africa/Johannesburg"",""airport"""
"829,""Queenstown Airport"",""Queenstown"",""South Africa"",""UTW"",""FAQT"",-31.9202003479004,26.8822002410889,3637,""2"",""U"",""Africa/Johannesburg"",""airport"""
"830,""Richards Bay Airport"",""Richard's Bay"",""South Africa"",""RCB"",""FARB"",-28.7409992218,32.0920982361,109,""2"",""U"",""Africa/Johannesburg"",""airport"""
"831,""Rustenburg Airport"",""Rustenburg"",""South Africa"",""xyz"",""FARG"",-25.6443004608,27.2710990906,3700,""2"",""U"",""Africa/Johannesburg"",""airport"""
"832,""Robertson Airport"",""Robertson"",""South Africa"",""ROD"",""FARS"",-33.812198638916,19.9027996063232,640,""2"",""U"",""Africa/Johannesburg"",""airport"""
"833,""Springbok Airport"",""Springbok"",""South Africa"",""SBU"",""FASB"",-29.6893005371094,17.9395999908447,2690,""2"",""U"",""Africa/Johannesburg"",""airport"""
"834,""Secunda Airport"",""Secunda"",""South Africa"",""ZEC"",""FASC"",-26.52409935,29.1700992584,5250,""2"",""U"",""Africa/Johannesburg"",""airport"""
"835,""Saldanha /Vredenburg Airport"",""Saldanha"",""South Africa"",""xyz"",""FASD"",-32.964099884,17.9692993164,50,""2"",""U"",""Africa/Johannesburg"",""airport"""
"836,""Springs Airfield"",""Springs"",""South Africa"",""xyz"",""FASI"",-26.2494004736,28.3982715607,5340,""2"",""U"",""Africa/Johannesburg"",""airport"""
"837,""Swartkop Air Force Base"",""Swartkop"",""South Africa"",""xyz"",""FASK"",-25.8097000122,28.1646003723,4780,""2"",""U"",""Africa/Johannesburg"",""airport"""
"838,""Sishen Airport"",""Sishen"",""South Africa"",""SIS"",""FASS"",-27.6485996246,22.9993000031,3848,""2"",""U"",""Africa/Johannesburg"",""airport"""
"839,""Hendrik Swellengrebel Airport"",""Swellendam"",""South Africa"",""xyz"",""FASX"",-34.0481986999512,20.4745998382568,407,""2"",""U"",""Africa/Johannesburg"",""airport"""
"840,""Skukuza Airport"",""Skukuza"",""South Africa"",""SZK"",""FASZ"",-24.960899353,31.5886993408,1020,""2"",""U"",""Africa/Johannesburg"",""airport"""
"841,""Tommys Field Airport"",""Tommy's Field"",""South Africa"",""xyz"",""FATF"",-28.2600002288818,22.993200302124,4360,""2"",""U"",""Africa/Johannesburg"",""airport"""
"842,""New Tempe Airport"",""Bloemfontein"",""South Africa"",""xyz"",""FATP"",-29.0328998565674,26.157600402832,4547,""2"",""U"",""Africa/Johannesburg"",""airport"""
"843,""Tutuka Power Station Airport"",""Tutuka"",""South Africa"",""xyz"",""FATT"",-26.776599884,29.3388004303,5313,""2"",""U"",""Africa/Johannesburg"",""airport"""
"844,""Tzaneen Airport"",""Tzaneen"",""South Africa"",""LTA"",""FATZ"",-23.8243999481,30.3292999268,1914,""2"",""U"",""Africa/Johannesburg"",""airport"""
"845,""Prince Mangosuthu Buthelezi Airport"",""Ulundi"",""South Africa"",""ULD"",""FAUL"",-28.3206005096,31.4165000916,1720,""2"",""U"",""Africa/Johannesburg"",""airport"""
"846,""Pierre Van Ryneveld Airport"",""Upington"",""South Africa"",""UTN"",""FAUP"",-28.39909935,21.2602005005,2782,""2"",""U"",""Africa/Johannesburg"",""airport"""
"847,""K. D. Matanzima Airport"",""Umtata"",""South Africa"",""UTT"",""FAUT"",-31.5463631849,28.6733551025,2400,""2"",""U"",""Africa/Johannesburg"",""airport"""
"848,""Vryburg Airport"",""Vryburg"",""South Africa"",""VRU"",""FAVB"",-26.9824008942,24.7287998199,3920,""2"",""U"",""Africa/Johannesburg"",""airport"""
"849,""Virginia Airport"",""Durban"",""South Africa"",""VIR"",""FAVG"",-29.7705993652344,31.0583992004395,20,""2"",""U"",""Africa/Johannesburg"",""airport"""
"850,""Vredendal Airport"",""Vredendal"",""South Africa"",""VRE"",""FAVR"",-31.6410007476807,18.5447998046875,330,""2"",""U"",""Africa/Johannesburg"",""airport"""
"851,""Vereeniging Airport"",""Vereeniging"",""South Africa"",""xyz"",""FAVV"",-26.566400528,27.9608001709,4846,""2"",""U"",""Africa/Johannesburg"",""airport"""
"852,""Wonderboom Airport"",""Pretoria"",""South Africa"",""PRY"",""FAWB"",-25.6539,28.224199,4095,""2"",""U"",""Africa/Johannesburg"",""airport"""
"853,""Witbank Airport"",""Witbank"",""South Africa"",""xyz"",""FAWI"",-25.8323001862,29.1919994354,5078,""2"",""U"",""Africa/Johannesburg"",""airport"""
"854,""Waterkloof Air Force Base"",""Waterkloof"",""South Africa"",""WKF"",""FAWK"",-25.8299999237,28.2224998474,4940,""2"",""U"",""Africa/Johannesburg"",""airport"""
"855,""Welkom Airport"",""Welkom"",""South Africa"",""xyz"",""FAWM"",-27.9968245111,26.6633338928,4421,""2"",""U"",""Africa/Johannesburg"",""airport"""
"856,""Ysterplaat Air Force Base"",""Ysterplaat"",""South Africa"",""xyz"",""FAYP"",-33.9001998901367,18.4983005523682,52,""2"",""U"",""Africa/Johannesburg"",""airport"""
"857,""Zeerust Airport"",""Zeerust"",""South Africa"",""xyz"",""FAZR"",-25.5990009307861,26.0422992706299,4258,""2"",""U"",""Africa/Johannesburg"",""airport"""
"858,""Francistown Airport"",""Francistown"",""Botswana"",""FRW"",""FBFT"",-21.1595993041992,27.4745006561279,3283,""2"",""U"",""Africa/Gaborone"",""airport"""
"859,""Jwaneng Airport"",""Jwaneng"",""Botswana"",""JWA"",""FBJW"",-24.6023006439209,24.6909999847412,3900,""2"",""U"",""Africa/Gaborone"",""airport"""
"860,""Kasane Airport"",""Kasane"",""Botswana"",""BBK"",""FBKE"",-17.8328990936279,25.1623992919922,3289,""2"",""U"",""Africa/Gaborone"",""airport"""
"861,""Maun Airport"",""Maun"",""Botswana"",""MUB"",""FBMN"",-19.9726009368896,23.4311008453369,3093,""2"",""U"",""Africa/Gaborone"",""airport"""
"862,""Sir Seretse Khama International Airport"",""Gaberone"",""Botswana"",""GBE"",""FBSK"",-24.555201,25.9182,3299,""2"",""U"",""Africa/Gaborone"",""airport"""
"863,""Selebi Phikwe Airport"",""Selebi-phikwe"",""Botswana"",""PKW"",""FBSP"",-22.0583,27.8288,2925,""2"",""U"",""Africa/Gaborone"",""airport"""
"864,""Maya-Maya Airport"",""Brazzaville"",""Congo (Brazzaville)"",""BZV"",""FCBB"",-4.25169992446899,15.2530002593994,1048,""1"",""N"",""Africa/Brazzaville"",""airport"""
"865,""Owando Airport"",""Owando"",""Congo (Kinshasa)"",""FTX"",""FCOO"",-0.531350016593933,15.9500999450684,1214,""1"",""N"",""Africa/Brazzaville"",""airport"""
"866,""Ouesso Airport"",""Ouesso"",""Congo (Kinshasa)"",""OUE"",""FCOU"",1.61599004269,16.0379009247,1158,""1"",""N"",""Africa/Brazzaville"",""airport"""
"867,""Pointe Noire Airport"",""Pointe-noire"",""Congo (Brazzaville)"",""PNR"",""FCPP"",-4.81603002548218,11.8865995407104,55,""1"",""N"",""Africa/Brazzaville"",""airport"""
"868,""Matsapha Airport"",""Manzini"",""Swaziland"",""MTS"",""FDMS"",-26.5289993286133,31.3075008392334,2075,""2"",""U"",""Africa/Mbabane"",""airport"""
"869,""Bangui M'Poko International Airport"",""Bangui"",""Central African Republic"",""BGF"",""FEFF"",4.39847993850708,18.5188007354736,1208,""1"",""N"",""Africa/Bangui"",""airport"""
"870,""Berbérati Airport"",""Berberati"",""Central African Republic"",""BBT"",""FEFT"",4.22158002853394,15.7863998413086,1929,""1"",""N"",""Africa/Bangui"",""airport"""
"871,""Bata Airport"",""Bata"",""Equatorial Guinea"",""BSG"",""FGBT"",1.90547001361847,9.80568027496338,13,""1"",""N"",""Africa/Malabo"",""airport"""
"872,""Malabo Airport"",""Malabo"",""Equatorial Guinea"",""SSG"",""FGSL"",3.75527000427246,8.70872020721436,76,""1"",""N"",""Africa/Malabo"",""airport"""
"873,""RAF Ascension Island"",""Wide Awake"",""Saint Helena"",""ASI"",""FHAW"",-7.9696,-14.3937,278,""0"",""N"",""Atlantic/St_Helena"",""airport"""
"874,""Sir Seewoosagur Ramgoolam International Airport"",""Plaisance"",""Mauritius"",""MRU"",""FIMP"",-20.430201,57.683601,186,""4"",""N"",""Indian/Mauritius"",""airport"""
"875,""Sir Charles Gaetan Duval Airport"",""Rodriguez Island"",""Mauritius"",""RRG"",""FIMR"",-19.7577,63.361,95,""4"",""N"",""Indian/Mauritius"",""airport"""
"876,""Diego Garcia Naval Support Facility"",""Diego Garcia Island"",""British Indian Ocean Territory"",""NKW"",""FJDG"",-7.31327,72.411102,9,""6"",""U"",""Indian/Chagos"",""airport"""
"877,""Tiko Airport"",""Tiko"",""Cameroon"",""TKC"",""FKKC"",4.08919000626,9.3605298996,151,""1"",""N"",""Africa/Douala"",""airport"""
"878,""Douala International Airport"",""Douala"",""Cameroon"",""DLA"",""FKKD"",4.0060801506,9.71947956085,33,""1"",""N"",""Africa/Douala"",""airport"""
"879,""Salak Airport"",""Maroua"",""Cameroon"",""MVR"",""FKKL"",10.4513998031616,14.257399559021,1390,""1"",""N"",""Africa/Douala"",""airport"""
"880,""Foumban Nkounja Airport"",""Foumban"",""Cameroon"",""FOM"",""FKKM"",5.63691997528076,10.7508001327515,3963,""1"",""N"",""Africa/Douala"",""airport"""
"881,""N'Gaoundéré Airport"",""N'gaoundere"",""Cameroon"",""NGE"",""FKKN"",7.35700988769531,13.5592002868652,3655,""1"",""N"",""Africa/Douala"",""airport"""
"882,""Garoua International Airport"",""Garoua"",""Cameroon"",""GOU"",""FKKR"",9.33588981628418,13.3701000213623,794,""1"",""N"",""Africa/Douala"",""airport"""
"883,""Bafoussam Airport"",""Bafoussam"",""Cameroon"",""BFX"",""FKKU"",5.53692007065,10.3545999527,4347,""1"",""N"",""Africa/Douala"",""airport"""
"884,""Bamenda Airport"",""Bamenda"",""Cameroon"",""BPC"",""FKKV"",6.03923988342285,10.1225996017456,4065,""1"",""N"",""Africa/Douala"",""airport"""
"885,""Yaoundé Airport"",""Yaounde"",""Cameroon"",""YAO"",""FKKY"",3.83604001998901,11.5235004425049,2464,""1"",""N"",""Africa/Douala"",""airport"""
"886,""Kasompe Airport"",""Kasompe"",""Zambia"",""CGJ"",""FLKE"",-12.572799682617,27.893899917603,4636,""2"",""U"",""Africa/Lusaka"",""airport"""
"887,""Livingstone Airport"",""Livingstone"",""Zambia"",""LVI"",""FLLI"",-17.8218002319336,25.8227005004883,3302,""2"",""U"",""Africa/Lusaka"",""airport"""
"888,""Kenneth Kaunda International Airport Lusaka"",""Lusaka"",""Zambia"",""LUN"",""FLLS"",-15.3308000565,28.4526004791,3779,""2"",""U"",""Africa/Lusaka"",""airport"""
"889,""Mfuwe Airport"",""Mfuwe"",""Zambia"",""MFU"",""FLMF"",-13.2588996887207,31.9365997314453,1853,""2"",""U"",""Africa/Lusaka"",""airport"""
"890,""Mongu Airport"",""Mongu"",""Zambia"",""MNR"",""FLMG"",-15.2545003890991,23.1623001098633,3488,""2"",""U"",""Africa/Lusaka"",""airport"""
"891,""Simon Mwansa Kapwepwe International Airport"",""Ndola"",""Zambia"",""NLA"",""FLND"",-12.998100280762,28.66489982605,4167,""2"",""U"",""Africa/Lusaka"",""airport"""
"892,""Southdowns Airport"",""Southdowns"",""Zambia"",""KIW"",""FLSO"",-12.9005002975464,28.1499004364014,4145,""2"",""U"",""Africa/Lusaka"",""airport"""
"893,""Prince Said Ibrahim International Airport"",""Moroni"",""Comoros"",""HAH"",""FMCH"",-11.5337,43.2719,93,""3"",""U"",""Indian/Comoro"",""airport"""
"894,""Mohéli Bandar Es Eslam Airport"",""Moheli"",""Comoros"",""NWA"",""FMCI"",-12.2981004714966,43.7663993835449,46,""3"",""U"",""Indian/Comoro"",""airport"""
"895,""Ouani Airport"",""Anjouan"",""Comoros"",""AJN"",""FMCV"",-12.1316995620728,44.4303016662598,62,""3"",""U"",""Indian/Comoro"",""airport"""
"896,""Dzaoudzi Pamandzi International Airport"",""Dzaoudzi"",""Mayotte"",""DZA"",""FMCZ"",-12.8046998977661,45.2811012268066,23,""3"",""U"",""Indian/Mayotte"",""airport"""
"897,""Roland Garros Airport"",""St.-denis"",""Reunion"",""RUN"",""FMEE"",-20.8871002197266,55.5102996826172,66,""4"",""U"",""Indian/Reunion"",""airport"""
"898,""Pierrefonds Airport"",""St.-pierre"",""Reunion"",""ZSE"",""FMEP"",-21.3208999633789,55.4249992370605,59,""4"",""U"",""Indian/Reunion"",""airport"""
"899,""Ivato Airport"",""Antananarivo"",""Madagascar"",""TNR"",""FMMI"",-18.7969,47.478802,4198,""3"",""U"",""Indian/Antananarivo"",""airport"""
"900,""Miandrivazo Airport"",""Miandrivazo"",""Madagascar"",""ZVA"",""FMMN"",-19.5627994537354,45.4508018493652,203,""3"",""U"",""Indian/Antananarivo"",""airport"""
"901,""Sainte Marie Airport"",""Sainte Marie"",""Madagascar"",""SMS"",""FMMS"",-17.093900680542,49.8157997131348,7,""3"",""U"",""Indian/Antananarivo"",""airport"""
"902,""Toamasina Airport"",""Toamasina"",""Madagascar"",""TMM"",""FMMT"",-18.1095008850098,49.3925018310547,22,""3"",""U"",""Indian/Antananarivo"",""airport"""
"903,""Morondava Airport"",""Morondava"",""Madagascar"",""MOQ"",""FMMV"",-20.2847003936768,44.3176002502441,30,""3"",""U"",""Indian/Antananarivo"",""airport"""
"904,""Arrachart Airport"",""Antsiranana"",""Madagascar"",""DIE"",""FMNA"",-12.3493995666504,49.2916984558105,374,""3"",""U"",""Indian/Antananarivo"",""airport"""
"905,""Mananara Nord Airport"",""Mananara"",""Madagascar"",""WMR"",""FMNC"",-16.1639003753662,49.7737998962402,9,""3"",""U"",""Indian/Antananarivo"",""airport"""
"906,""Andapa Airport"",""Andapa"",""Madagascar"",""ZWA"",""FMND"",-14.6517000198364,49.6206016540527,1552,""3"",""U"",""Indian/Antananarivo"",""airport"""
"907,""Ambilobe Airport"",""Ambilobe"",""Madagascar"",""AMB"",""FMNE"",-13.1884002685547,48.9879989624023,72,""3"",""U"",""Indian/Antananarivo"",""airport"""
"908,""Antsirabato Airport"",""Antalaha"",""Madagascar"",""ANM"",""FMNH"",-14.999400138855,50.3202018737793,20,""3"",""U"",""Indian/Antananarivo"",""airport"""
"909,""Analalava Airport"",""Analalava"",""Madagascar"",""HVA"",""FMNL"",-14.6296997070312,47.763801574707,345,""3"",""U"",""Indian/Antananarivo"",""airport"""
"910,""Amborovy Airport"",""Mahajanga"",""Madagascar"",""MJN"",""FMNM"",-15.6668417421,46.3512325287,87,""3"",""U"",""Indian/Antananarivo"",""airport"""
"911,""Fascene Airport"",""Nosy-be"",""Madagascar"",""NOS"",""FMNN"",-13.3121004105,48.3148002625,36,""3"",""U"",""Indian/Antananarivo"",""airport"""
"912,""Besalampy Airport"",""Besalampy"",""Madagascar"",""BPY"",""FMNQ"",-16.7445302965,44.4824838638,125,""3"",""U"",""Indian/Antananarivo"",""airport"""
"913,""Maroantsetra Airport"",""Maroantsetra"",""Madagascar"",""WMN"",""FMNR"",-15.4366998672485,49.6883010864258,13,""3"",""U"",""Indian/Antananarivo"",""airport"""
"914,""Sambava Airport"",""Sambava"",""Madagascar"",""SVB"",""FMNS"",-14.2785997390747,50.1747016906738,20,""3"",""U"",""Indian/Antananarivo"",""airport"""
"915,""Vohimarina Airport"",""Vohemar"",""Madagascar"",""VOH"",""FMNV"",-13.3758001327515,50.002799987793,19,""3"",""U"",""Indian/Antananarivo"",""airport"""
"916,""Ambalabe Airport"",""Antsohihy"",""Madagascar"",""WAI"",""FMNW"",-14.8987998962402,47.9939002990723,92,""3"",""U"",""Indian/Antananarivo"",""airport"""
"917,""Ampampamena Airport"",""Ampampamena"",""Madagascar"",""IVA"",""FMNZ"",-13.484816,48.632702,49,""3"",""U"",""Indian/Antananarivo"",""airport"""
"918,""Tôlanaro Airport"",""Tolagnaro"",""Madagascar"",""FTU"",""FMSD"",-25.0380992889404,46.9561004638672,29,""3"",""U"",""Indian/Antananarivo"",""airport"""
"919,""Fianarantsoa Airport"",""Fianarantsoa"",""Madagascar"",""WFI"",""FMSF"",-21.4416007995605,47.1116981506348,3658,""3"",""U"",""Indian/Antananarivo"",""airport"""
"920,""Farafangana Airport"",""Farafangana"",""Madagascar"",""RVA"",""FMSG"",-22.8052997589111,47.8205986022949,26,""3"",""U"",""Indian/Antananarivo"",""airport"""
"921,""Manakara Airport"",""Manakara"",""Madagascar"",""WVK"",""FMSK"",-22.1196994781494,48.0217018127441,33,""3"",""U"",""Indian/Antananarivo"",""airport"""
"922,""Mananjary Airport"",""Mananjary"",""Madagascar"",""MNJ"",""FMSM"",-21.2017993927002,48.3582992553711,20,""3"",""U"",""Indian/Antananarivo"",""airport"""
"923,""Morombe Airport"",""Morombe"",""Madagascar"",""MXM"",""FMSR"",-21.7539005279541,43.3754997253418,16,""3"",""U"",""Indian/Antananarivo"",""airport"""
"924,""Toliara Airport"",""Toliara"",""Madagascar"",""TLE"",""FMST"",-23.3833999633789,43.7285003662109,29,""3"",""U"",""Indian/Antananarivo"",""airport"""
"925,""Mbanza Congo Airport"",""M'banza-congo"",""Angola"",""SSY"",""FNBC"",-6.26989984512329,14.2469997406006,1860,""1"",""N"",""Africa/Luanda"",""airport"""
"926,""Benguela Airport"",""Benguela"",""Angola"",""BUG"",""FNBG"",-12.609000206,13.4036998749,118,""1"",""N"",""Africa/Luanda"",""airport"""
"927,""Cabinda Airport"",""Cabinda"",""Angola"",""CAB"",""FNCA"",-5.59699010848999,12.1884002685547,66,""1"",""N"",""Africa/Luanda"",""airport"""
"928,""Nova Lisboa Airport"",""Huambo"",""Angola"",""NOV"",""FNHU"",-12.8088998794556,15.7604999542236,5587,""1"",""N"",""Africa/Luanda"",""airport"""
"929,""Kuito Airport"",""Kuito"",""Angola"",""SVP"",""FNKU"",-12.404600143433,16.947399139404,5618,""1"",""N"",""Africa/Luanda"",""airport"""
"930,""Lobito Airport"",""Lobito"",""Angola"",""xyz"",""FNLB"",-12.3711996078491,13.536600112915,10,""1"",""N"",""Africa/Luanda"",""airport"""
"931,""Quatro de Fevereiro Airport"",""Luanda"",""Angola"",""LAD"",""FNLU"",-8.85837,13.2312,243,""1"",""N"",""Africa/Luanda"",""airport"""
"932,""Malanje Airport"",""Malanje"",""Angola"",""MEG"",""FNMA"",-9.52509021759033,16.3124008178711,3868,""1"",""N"",""Africa/Luanda"",""airport"""
"933,""Menongue Airport"",""Menongue"",""Angola"",""SPP"",""FNME"",-14.657600402832,17.7198009490967,4469,""1"",""N"",""Africa/Luanda"",""airport"""
"934,""Negage Airport"",""Negage"",""Angola"",""GXG"",""FNNG"",-7.75450992584229,15.2876996994019,4105,""1"",""N"",""Africa/Luanda"",""airport"""
"935,""Porto Amboim Airport"",""Porto Amboim"",""Angola"",""PBN"",""FNPA"",-10.7220001220703,13.7655000686646,16,""1"",""N"",""Africa/Luanda"",""airport"""
"936,""Saurimo Airport"",""Saurimo"",""Angola"",""VHC"",""FNSA"",-9.6890697479248,20.4319000244141,3584,""1"",""N"",""Africa/Luanda"",""airport"""
"937,""Soyo Airport"",""Soyo"",""Angola"",""SZA"",""FNSO"",-6.14108991622925,12.3718004226685,15,""1"",""N"",""Africa/Luanda"",""airport"""
"938,""Lubango Airport"",""Lubango"",""Angola"",""SDD"",""FNUB"",-14.9246997833252,13.5749998092651,5778,""1"",""N"",""Africa/Luanda"",""airport"""
"939,""Luena Airport"",""Luena"",""Angola"",""LUO"",""FNUE"",-11.7680997848511,19.8976993560791,4360,""1"",""N"",""Africa/Luanda"",""airport"""
"940,""Uige Airport"",""Uige"",""Angola"",""UGO"",""FNUG"",-7.60306978225708,15.0277996063232,2720,""1"",""N"",""Africa/Luanda"",""airport"""
"941,""Xangongo Airport"",""Xangongo"",""Angola"",""XGN"",""FNXA"",-16.7553997039795,14.9652996063232,3635,""1"",""N"",""Africa/Luanda"",""airport"""
"942,""Oyem Airport"",""Oyem"",""Gabon"",""OYE"",""FOGO"",1.54311001300812,11.5813999176025,2158,""1"",""N"",""Africa/Libreville"",""airport"""
"943,""Okondja Airport"",""Okondja"",""Gabon"",""OKN"",""FOGQ"",-0.665214002132416,13.6731004714966,1325,""1"",""N"",""Africa/Libreville"",""airport"""
"944,""Lambarene Airport"",""Lambarene"",""Gabon"",""LBQ"",""FOGR"",-0.704388976097107,10.2456998825073,82,""1"",""N"",""Africa/Libreville"",""airport"""
"945,""Bitam Airport"",""Bitam"",""Gabon"",""BMM"",""FOOB"",2.07563996315002,11.493200302124,1969,""1"",""N"",""Africa/Libreville"",""airport"""
"946,""Port Gentil Airport"",""Port Gentil"",""Gabon"",""POG"",""FOOG"",-0.711739003658295,8.75438022613525,13,""1"",""N"",""Africa/Libreville"",""airport"""
"947,""Omboue Hopital Airport"",""Omboue Hospial"",""Gabon"",""OMB"",""FOOH"",-1.57473003864288,9.2626895904541,33,""1"",""N"",""Africa/Libreville"",""airport"""
"948,""Makokou Airport"",""Makokou"",""Gabon"",""MKU"",""FOOK"",0.579210996627808,12.8908996582031,1726,""1"",""N"",""Africa/Libreville"",""airport"""
"949,""Libreville Leon M'ba International Airport"",""Libreville"",""Gabon"",""LBV"",""FOOL"",0.458600014448,9.4122800827,39,""1"",""N"",""Africa/Libreville"",""airport"""
"950,""M'Vengue El Hadj Omar Bongo Ondimba International Airport"",""Franceville"",""Gabon"",""MVB"",""FOON"",-1.65615999698639,13.4379997253418,1450,""1"",""N"",""Africa/Libreville"",""airport"""
"951,""Principe Airport"",""Principe"",""Sao Tome and Principe"",""PCP"",""FPPR"",1.66294002532959,7.41173982620239,591,""0"",""N"",""Africa/Sao_Tome"",""airport"""
"952,""São Tomé International Airport"",""Sao Tome"",""Sao Tome and Principe"",""TMS"",""FPST"",0.378174990415573,6.71215009689331,33,""0"",""N"",""Africa/Sao_Tome"",""airport"""
"953,""Beira Airport"",""Beira"",""Mozambique"",""BEW"",""FQBR"",-19.7964000701904,34.907600402832,33,""2"",""U"",""Africa/Maputo"",""airport"""
"954,""Inhambane Airport"",""Inhambane"",""Mozambique"",""INH"",""FQIN"",-23.8763999938965,35.4085006713867,30,""2"",""U"",""Africa/Maputo"",""airport"""
"955,""Lichinga Airport"",""Lichinga"",""Mozambique"",""VXC"",""FQLC"",-13.274,35.2663,4505,""2"",""U"",""Africa/Maputo"",""airport"""
"956,""Lumbo Airport"",""Lumbo"",""Mozambique"",""LFB"",""FQLU"",-15.0331001282,40.6716995239,33,""2"",""U"",""Africa/Maputo"",""airport"""
"957,""Maputo Airport"",""Maputo"",""Mozambique"",""MPM"",""FQMA"",-25.920799,32.572601,145,""2"",""U"",""Africa/Maputo"",""airport"""
"958,""Mueda Airport"",""Mueda"",""Mozambique"",""MUD"",""FQMD"",-11.6729001998901,39.5630989074707,2789,""2"",""U"",""Africa/Maputo"",""airport"""
"959,""Mocímboa da Praia Airport"",""Mocimboa Da Praia"",""Mozambique"",""MZB"",""FQMP"",-11.3618001937866,40.3549003601074,89,""2"",""U"",""Africa/Maputo"",""airport"""
"960,""Marrupa Airport"",""Marrupa"",""Mozambique"",""xyz"",""FQMR"",-13.2250995635986,37.5521011352539,2480,""2"",""U"",""Africa/Maputo"",""airport"""
"961,""Nacala Airport"",""Nacala"",""Mozambique"",""MNC"",""FQNC"",-14.4882001876831,40.7122001647949,410,""2"",""U"",""Africa/Maputo"",""airport"""
"962,""Nampula Airport"",""Nampula"",""Mozambique"",""APL"",""FQNP"",-15.1056003570557,39.2817993164062,1444,""2"",""U"",""Africa/Maputo"",""airport"""
"963,""Pemba Airport"",""Pemba"",""Mozambique"",""POL"",""FQPB"",-12.9917621612549,40.5240135192871,331,""2"",""U"",""Africa/Maputo"",""airport"""
"964,""Quelimane Airport"",""Quelimane"",""Mozambique"",""UEL"",""FQQL"",-17.8554992675781,36.8690986633301,36,""2"",""U"",""Africa/Maputo"",""airport"""
"965,""Songo Airport"",""Songo"",""Mozambique"",""xyz"",""FQSG"",-15.6027002334595,32.7732009887695,2904,""2"",""U"",""Africa/Maputo"",""airport"""
"966,""Chingozi Airport"",""Tete"",""Mozambique"",""TET"",""FQTT"",-16.1047992706299,33.6402015686035,525,""2"",""U"",""Africa/Maputo"",""airport"""
"967,""Ulongwe Airport"",""Ulongwe"",""Mozambique"",""xyz"",""FQUG"",-14.7046003341675,34.3524017333984,4265,""2"",""U"",""Africa/Maputo"",""airport"""
"968,""Vilankulo Airport"",""Vilankulu"",""Mozambique"",""VNX"",""FQVL"",-22.0184001922607,35.3133010864258,46,""2"",""U"",""Africa/Maputo"",""airport"""
"969,""Alphonse Airport"",""Alphonse"",""Seychelles"",""xyz"",""FSAL"",-7.00478,52.7262,10,""4"",""U"",""Indian/Mahe"",""airport"""
"970,""Desroches Airport"",""Desroches"",""Seychelles"",""DES"",""FSDR"",-5.6967,53.6558,10,""4"",""U"",""Indian/Mahe"",""airport"""
"971,""Farquhar Airport"",""Farquhar"",""Seychelles"",""xyz"",""FSFA"",-10.1096,51.176102,10,""4"",""U"",""Indian/Mahe"",""airport"""
"972,""Seychelles International Airport"",""Mahe"",""Seychelles"",""SEZ"",""FSIA"",-4.67434,55.521801,10,""4"",""U"",""Indian/Mahe"",""airport"""
"973,""Praslin Airport"",""Praslin"",""Seychelles"",""PRI"",""FSPP"",-4.31929016113281,55.6913986206055,10,""4"",""U"",""Indian/Mahe"",""airport"""
"974,""Coetivy Airport"",""Coetivy"",""Seychelles"",""xyz"",""FSSC"",-7.13457,56.278198,10,""4"",""U"",""Indian/Mahe"",""airport"""
"975,""Abeche Airport"",""Abeche"",""Chad"",""AEH"",""FTTC"",13.8470001220703,20.8442993164062,1788,""1"",""N"",""Africa/Ndjamena"",""airport"""
"976,""Moundou Airport"",""Moundou"",""Chad"",""MQQ"",""FTTD"",8.62440967559814,16.0713996887207,1407,""1"",""N"",""Africa/Ndjamena"",""airport"""
"977,""N'Djamena International Airport"",""N'djamena"",""Chad"",""NDJ"",""FTTJ"",12.1337,15.034,968,""1"",""N"",""Africa/Ndjamena"",""airport"""
"978,""Faya Largeau Airport"",""Faya-largeau"",""Chad"",""FYT"",""FTTY"",17.9171009063721,19.1110992431641,771,""1"",""N"",""Africa/Ndjamena"",""airport"""
"979,""Joshua Mqabuko Nkomo International Airport"",""Bulawayo"",""Zimbabwe"",""BUQ"",""FVBU"",-20.017401,28.617901,4359,""2"",""U"",""Africa/Harare"",""airport"""
"980,""Charles Prince Airport"",""Harare"",""Zimbabwe"",""xyz"",""FVCP"",-17.7516002655029,30.9246997833252,4845,""2"",""U"",""Africa/Harare"",""airport"""
"981,""Buffalo Range Airport"",""Chiredzi"",""Zimbabwe"",""BFO"",""FVCZ"",-21.008101,31.5786,1421,""2"",""U"",""Africa/Harare"",""airport"""
"982,""Victoria Falls International Airport"",""Victoria Falls"",""Zimbabwe"",""VFA"",""FVFA"",-18.0958995819092,25.8390007019043,3490,""2"",""U"",""Africa/Harare"",""airport"""
